id,dc.degree.name,Field,Department,College,dc.degree.discipline,dc.identifier.uri,dc.date.copyright,,,Comment
51687,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/46035,11/10/71,,1971,
50966,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/45063,5/23/72,,1972,
50879,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/45243,7/14/72,,1972,
51446,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/45394,1/14/72,,1972,
50780,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/45244,6/5/72,,1972,
50752,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/45012,8/10/72,,1972,
50937,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/45530,9/29/72,,1972,
52045,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/46130,5/31/73,,1973,
50143,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/44257,8/9/73,,1973,
48824,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/43168,5/19/77,,1977,
49160,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/43548,5/5/77,,1977,
49311,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/43557,5/5/77,,1977,
49079,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/43555,5/9/77,,1977,
48750,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/43117,8/26/77,,1977,
48371,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/42908,12/8/78,,1978,
48963,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/43322,7/17/78,,1978,
48514,Master of Arts (M.A.),,Mathematics,,,http://hdl.handle.net/1957/42989,3/8/79,,1979,
48447,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/42756,6/8/79,,1979,
48426,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/42847,5/3/79,,1979,
48696,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/43004,8/8/79,,1979,
47821,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/41963,5/6/82,,1982,
47494,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/41797,12/16/82,,1982,
46960,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/41465,3/8/84,,1984,
45646,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/41653,4/28/87,,1987,
44603,Master of Science (M.S.),,Mathematics,,,http://hdl.handle.net/1957/41617,8/10/88,,1988,
8954,Doctor of Philosophy (Ph. D.),,Mathematics Education,,,http://hdl.handle.net/1957/6778,0,,2005,
54705,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48669,7/27/63,,1963,
54979,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/49397,5/8/63,,1963,
54181,Doctor of Philosophy (Ph. D.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48900,6/12/64,,1964,
54756,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48687,5/14/64,,1964,
54101,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48058,6/12/64,,1964,
54538,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48626,7/16/64,,1964,
54603,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/49077,8/6/64,,1964,
54874,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48761,5/8/64,,1964,
54845,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48726,5/13/64,,1964,
55721,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/49591,8/13/64,,1964,
54210,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48279,5/8/65,,1965,
54163,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48376,5/11/65,,1965,
54189,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48196,5/13/65,,1965,
53758,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47821,8/11/65,,1965,
53613,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47806,8/30/65,,1965,
54068,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48119,11/23/65,,1965,
54204,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48181,5/13/65,,1965,
53902,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47920,7/16/65,,1965,
53803,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47760,8/13/65,,1965,
53574,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47584,10/12/65,,1965,
54032,Doctor of Philosophy (Ph. D.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48160,9/2/66,,1966,
54116,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48358,4/26/66,,1966,
54056,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48033,5/17/66,,1966,
53496,Doctor of Philosophy (Ph. D.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47529,10/7/66,,1966,
53971,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/48381,5/11/66,,1966,
53201,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47294,6/2/66,,1966,
53269,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47263,8/29/66,,1966,
53268,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47260,9/26/66,,1966,
53195,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47302,2/10/67,,1967,
53030,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47044,5/12/67,,1967,
53621,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47814,5/12/67,,1967,
53264,Doctor of Philosophy (Ph. D.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47254,5/8/67,,1967,
53256,Doctor of Philosophy (Ph. D.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47275,5/12/67,,1967,
53302,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47513,3/15/67,,1967,
53668,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47667,5/2/67,,1967,
53138,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47176,6/5/67,,1967,
53154,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47173,10/3/67,,1967,
53225,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47424,10/12/67,,1967,
52844,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47213,12/11/67,,1967,
52583,Doctor of Philosophy (Ph. D.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/46620,4/25/68,,1968,
52537,Doctor of Philosophy (Ph. D.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/46636,5/10/68,,1968,
52868,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/47052,4/16/68,,1968,
52290,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/46777,8/15/68,,1968,
52296,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/46783,8/29/68,,1968,
52361,Master of Science (M.S.),,Mechanical and Industrial Engineering,,,http://hdl.handle.net/1957/46643,9/16/68,,1968,
51860,Doctor of Philosophy (Ph. D.),,Mechanical and Metallurgical Engineering,,,http://hdl.handle.net/1957/46013,11/10/72,,1972,
50784,Master of Science (M.S.),,Mechanical and Metallurgical Engineering,,,http://hdl.handle.net/1957/44997,11/30/72,,1972,
50216,Doctor of Philosophy (Ph. D.),,Mechanical and Metallurgical Engineering,,,http://hdl.handle.net/1957/44377,6/1/73,,1973,
51226,Doctor of Philosophy (Ph. D.),,Mechanical and Metallurgical Engineering,,,http://hdl.handle.net/1957/45191,8/10/73,,1973,
51031,Master of Science (M.S.),,Mechanical and Metallurgical Engineering,,,http://hdl.handle.net/1957/45071,5/1/73,,1973,
50958,Master of Science (M.S.),,Mechanical and Metallurgical Engineering,,,http://hdl.handle.net/1957/45215,5/7/73,,1973,
49832,Doctor of Philosophy (Ph. D.),,Mechanical and Metallurgical Engineering,,,http://hdl.handle.net/1957/44051,5/29/74,,1974,
50114,Doctor of Philosophy (Ph. D.),,Mechanical and Metallurgical Engineering,,,http://hdl.handle.net/1957/44228,8/8/74,,1974,
50065,Doctor of Philosophy (Ph. D.),,Mechanical and Metallurgical Engineering,,,http://hdl.handle.net/1957/44237,7/12/74,,1974,
51014,Master of Science (M.S.),,Mechanical and Metallurgical Engineering,,,http://hdl.handle.net/1957/45109,8/9/74,,1974,
50219,Master of Science (M.S.),,Mechanical and Metallurgical Engineering,,,http://hdl.handle.net/1957/44395,5/9/75,,1975,
51544,Doctor of Philosophy (Ph. D.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/45725,10/22/69,,1969,
52158,Master of Science (M.S.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/46309,8/7/69,,1969,
51744,Doctor of Philosophy (Ph. D.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/45811,5/11/70,,1970,
51209,Doctor of Philosophy (Ph. D.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/45731,6/8/70,,1970,
52083,Master of Science (M.S.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/46253,4/28/70,,1970,
52161,Master of Science (M.S.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/46322,5/1/70,,1970,
51490,Master of Science (M.S.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/45550,7/15/70,,1970,
51335,Doctor of Philosophy (Ph. D.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/45543,8/7/70,,1970,
51925,Master of Science (M.S.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/45976,1/5/70,,1970,
51966,Master of Science (M.S.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/46040,2/4/70,,1970,
51926,Doctor of Philosophy (Ph. D.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/46016,2/11/71,,1971,
51163,Doctor of Philosophy (Ph. D.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/45388,1/4/72,,1972,
50898,Doctor of Philosophy (Ph. D.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/45101,5/8/72,,1972,
50527,Doctor of Philosophy (Ph. D.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/44778,8/25/72,,1972,
52282,Master of Science (M.S.),,Mechanical and Nuclear Engineering,,,http://hdl.handle.net/1957/46387,4/27/72,,1972,
58207,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/51971,,,1932,
58284,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52045,,,1935,
58813,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52542,,,1936,
58817,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52537,,,1937,
58843,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52574,,,1938,
59018,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52757,,,1938,
58022,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/51899,,,1940,
57932,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/51707,,,1941,
58248,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52017,,,1941,
58119,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/51881,,,1941,
59950,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53621,,,1941,
59952,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53622,,,1941,
58505,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52212,,,1942,
59280,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53066,,,1942,
59385,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53006,,,1943,
59619,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53308,,,1946,
59624,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53296,,,1946,
59676,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53365,,,1946,
59954,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53675,,,1946,
59618,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53306,,,1947,
59816,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53482,,,1947,
59923,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53600,,,1947,
60013,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53693,,,1947,
54133,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/48057,,,1947,
59689,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53383,,,1947,
59836,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53505,,,1947,
59841,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53550,,,1947,
59650,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53425,,,1948,
59821,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53466,,,1948,
59865,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53521,,,1948,
57501,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/51302,,,1948,
58607,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52275,,,1948,
59254,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53055,,,1948,
59652,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53366,,,1948,
59754,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53558,,,1948,
59222,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53052,,,1949,
59262,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52945,,,1949,
59294,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53317,,,1949,
59295,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53192,,,1949,
59321,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52985,,,1949,
59480,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53158,,,1949,
59482,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53157,,,1949,
59719,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53411,,,1949,
59290,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53314,,,1949,
59463,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53174,,,1949,
59468,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53211,,,1949,
59072,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52828,,,1950,
59694,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53386,,,1950,
59055,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52775,,,1950,
59544,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53276,,,1950,
59784,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53431,,,1950,
59825,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/53467,,,1950,
58928,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52637,,,1952,
59102,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/52916,,,1952,
57643,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/51493,,,1953,
57749,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/51517,,,1954,
55922,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/49815,10/24/61,,1961,
56718,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/50550,5/12/61,,1961,
55921,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/49728,6/28/61,,1961,
56092,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/49906,,,1962,
55262,Doctor of Philosophy (Ph. D.),,Mechanical Engineering,,,http://hdl.handle.net/1957/49008,4/21/62,,1962,
56344,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/50225,4/21/62,,1962,
55415,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/49571,5/18/62,,1962,
55141,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/48906,6/25/62,,1962,
55241,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/49917,7/13/62,,1962,
55018,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/48970,10/10/62,,1962,
56143,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/49953,11/28/62,,1962,
56166,Doctor of Philosophy (Ph. D.),,Mechanical Engineering,,,http://hdl.handle.net/1957/49936,8/31/62,,1962,
55631,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/49501,5/9/62,,1962,
56238,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/50070,5/17/62,,1962,
56419,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/50275,5/17/62,,1962,
56081,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/49787,11/27/62,,1962,
55013,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/50246,,,1963,
55049,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/48811,5/13/63,,1963,
54427,Doctor of Philosophy (Ph. D.),,Mechanical Engineering,,,http://hdl.handle.net/1957/48960,8/7/63,,1963,
55221,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/50403,5/3/63,,1963,
55077,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/50398,5/14/63,,1963,
54513,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/48569,10/3/63,,1963,
54726,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/48661,10/7/63,,1963,
55781,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/50157,10/11/63,,1963,
54080,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/48136,9/29/64,,1964,
54111,Doctor of Philosophy (Ph. D.),,Mechanical Engineering,,,http://hdl.handle.net/1957/48163,6/13/64,,1964,
54164,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/48375,8/7/64,,1964,
54550,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/48594,9/2/64,,1964,
53995,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/51211,8/25/65,,1965,
53676,Master of Science (M.S.),,Mechanical Engineering,,,http://hdl.handle.net/1957/47663,9/23/66,,1966,
